Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
运满满,产品经理,25k-35k,30.0,企业软件,“阿里系”,"移动互联网,O2O",D轮及以上,500-2000
星环科技,产品经理 (MJ000224),20k-35k,27.5,企业软件,“技术平台好 成长机制完善”,数据服务,C轮,150-500
复星金服,产品经理,12k-22k,17.0,产品设计,"“国际平台,大牛云集,补充公积金,员工食堂”","金融,移动互联网",不需要融资,500-2000
比菜价,产品经理-前端,10k-20k,15.0,需求分析,“餐补，P线M线双通道发展，带薪年假”,移动互联网,A轮,50-150
云势软件,上海-产品经理,18k-30k,24.0,产品策划,"“七险一金,扁平管理,年度体检”",企业服务,A轮,150-500
上海睿渠,高级产品经理,15k-20k,17.5,股票期权,"“福利好,弹性工作,带薪休假,氛围好”","移动互联网,O2O",A轮,50-150
信用算力,高级产品经理,25k-50k,37.5,带薪年假,"“发展空间大,弹性工作,升职加薪,氛围欢快”","移动互联网,金融",B轮,150-500
小灶能力派,高级产品经理,20k-30k,25.0,绩效奖金,"“薪酬待遇好,团队氛围佳,发展空间大”","移动互联网,教育",天使轮,50-150
海万科技,产品经理,14k-20k,17.0,岗位晋升,"“旅游,体检,过节费,年终奖”","移动互联网,金融",不需要融资,500-2000
同策咨询,产品经理,20k-30k,25.0,移动互联网,"“集团岗位,团队规模大”",金融,不需要融资,2000
华云数据,00813-265-产品发布经理,15k-25k,20.0,物流,"“各项补贴,弹性上下班,团建旅游,病假年假”","移动互联网,数据服务",D轮及以上,500-2000
不占座,产品经理（增长方向）,10k-20k,15.0,O2O,"“五险一金,偏平管理,股票期权”","移动互联网,其他",A轮,15-50
洋钱罐,产品经理,15k-25k,20.0,借贷,“六险一金 ，14薪，弹性工作制，双休”,"移动互联网,金融",不需要融资,150-500
瑛麒动漫,高级产品经理,18k-30k,24.0,理财,"“氛围好,成就感导向,二次元”","移动互联网,文化娱乐",A轮,15-50
河姆渡电子商务有限公司,高级产品经理(J10272),25k-35k,30.0,金融,"“福利丰厚,岗位晋升大”",电子商务,A轮,500-2000
味噌互动,产品经理（增长）,20k-30k,25.0,产品设计,"“休闲游戏,超酷福利,地铁周边,六险一金”","游戏,社交网络",不需要融资,15-50
绿智汇,软件产品经理,15k-25k,20.0,用户研究,"“高绩效,高项目奖金,企业年金,补充公积金”","电子商务,O2O",A轮,50-150
海万科技,产品经理,9k-15k,12.0,需求分析,"“五险一金,生日礼金,旅游、体检,过节福利”","移动互联网,金融",不需要融资,500-2000
菜花传媒,高级产品经理,15k-25k,20.0,电商,"“多次调薪,节日福利,创业公司,五险一金”","移动互联网,电子商务",A轮,50-150
NIO蔚来,产品经理,15k-30k,22.5,产品设计,"“办公环境佳,大牛云集,团队氛围佳”","移动互联网,硬件",D轮及以上,2000
爱客CRM,产品经理,15k-30k,22.5,产品策划,"“弹性工作,餐饮补贴,员工旅游,定期团建”",移动互联网,B轮,150-500
TutorABC英语,产品经理,15k-25k,20.0,需求分析,"“五险一金,早餐水果”","移动互联网,教育",C轮,2000
哈啰出行,单车产品经理,18k-35k,26.5,游戏,"“14薪,E轮,期权奖励”","移动互联网,硬件",D轮及以上,2000
纳米盒,产品经理,10k-20k,15.0,数据分析,"“平台大,发展快,行业新,领导好”","移动互联网,教育",B轮,150-500
我奇,产品经理,12k-20k,16.0,策略,"“卓越产品观,充足现金流,学习型团队,快乐归属感”","电子商务,文化娱乐",未融资,15-50
上海砸立,高级产品经理,10k-20k,15.0,用户增长,"“扁平化管理,高颜值产品,有技术大牛,奖励多且快”","移动互联网,电子商务",B轮,50-150
Datatist,高级产品经理,20k-40k,30.0,电商,"“硅谷团队,发15m,晋升平台,氛围好”","数据服务,广告营销",A轮,50-150
海万科技,产品经理,8k-15k,11.5,产品设计,"“五险一金,过节福利,生日礼金,旅游、体检”","移动互联网,金融",不需要融资,500-2000
爱客CRM,产品经理,10k-20k,15.0,企业服务,"“开放文化,发挥空间大,优秀领导,期权”",移动互联网,B轮,150-500
妈妈帮,高级产品经理,15k-30k,22.5,产品设计,"“牛人领导,关系简单,团队融洽,自由创新”","移动互联网,O2O",不需要融资,50-150
优复教育,产品经理,10k-20k,15.0,企业软件,“培训体系优，晋升机会大，福利好，授予股权”,"移动互联网,教育",A轮,15-50
淘集集,产品经理（小程序）,30k-50k,40.0,企业软件,“弹性工作制、加班餐、五险一金、年度旅游”,电子商务,未融资,150-500
径赢网络科技（上海）有限公司,产品经理,10k-20k,15.0,用户研究,“国际化办公环境、弹性工作制、办公室零食”,"数据服务,广告营销",天使轮,50-150
